stateTime,ProveCommitSector,PreCommitSector,ProveCommitAggregate,PreCommitSectorBatch,PublishStorageDeals,SubmitWindowedPoSt,Others
"2023-02-13","12778.7281","9420.2265","17.2051","112.8505","14923.5242","6361.2929","3977.5981"
"2023-02-14","10722.4791","8856.5001","277.3261","187.6423","17783.6265","6538.8842","2201.9351"
"2023-02-15","10922.3122","9264.3961","163.1604","20.4897","15072.4069","5996.5953","3578.8295"
"2023-02-16","11090.7762","8643.0724","67.2490","75.9507","17657.3845","5741.2650","5084.6984"
"2023-02-17","11633.2088","8335.1841","205.8691","237.6279","17883.8822","6337.1572","3237.8014"
"2023-02-18","11798.6653","8362.9498","132.4020","99.3028","16247.5076","5900.4513","3863.5082"
"2023-02-19","12208.0395","8749.3124","171.6094","170.1410","19138.9788","6344.4686","3445.6989"
"2023-02-20","10110.9759","7718.1134","2770.5861","356.4153","18753.2858","6297.9972","1751.2932"
"2023-02-21","8836.2696","6922.0291","4371.4256","526.1945","18985.5199","6302.2721","1795.9088"
"2023-02-22","8570.4726","6705.6740","4073.4917","385.4182","20130.9826","5995.4084","1931.1685"
"2023-02-23","8889.5151","6052.7780","3024.8399","338.6734","20897.7293","5892.5999","2565.9020"
"2023-02-24","9993.9722","6760.9042","2096.3344","20.8323","18380.5134","6237.1440","4362.8739"
"2023-02-25","9739.6906","7369.2951","2794.2484","5.8339","16741.6830","6257.6862","3168.9598"
"2023-02-26","9570.7664","7547.3473","2616.2915","156.3139","20155.9920","6381.4594","3112.9670"
"2023-02-27","8763.6903","6995.5998","927.1872","238.2046","14035.5575","8507.9847","5971.6276"
"2023-02-28","8773.1631","6665.2998","844.6414","429.5787","17711.1672","9033.7464","4000.9622"
"2023-03-01","9283.3362","6370.2397","1891.1481","811.3021","19472.7129","6595.7701","2531.6823"
"2023-03-02","10259.0181","8539.5797","1377.0444","272.5991","17930.8359","6206.9187","3636.8586"
"2023-03-03","10454.4429","8989.8764","861.4121","171.5400","17614.2905","6901.7572","3096.3300"
"2023-03-04","10979.9438","8932.5782","1045.0822","185.7818","16761.3152","6107.0756","3328.7328"
"2023-03-05","10405.1352","9702.1021","1449.9583","195.3923","17393.2738","6756.5673","2666.1754"
"2023-03-06","8567.8001","8697.1781","1808.4370","329.8345","16602.8162","7350.7660","4056.3501"
"2023-03-07","8899.7021","8190.2021","1711.2242","798.7107","18815.9262","6154.8558","3120.4548"
"2023-03-08","8730.9926","7291.7090","3423.6189","725.6428","17019.6065","6125.6325","2992.8862"
"2023-03-09","7335.1752","6913.7320","4439.9954","669.7287","18389.4195","6368.2444","2913.6322"
"2023-03-10","7828.7970","6737.2853","4652.7837","597.6265","16549.5283","6654.7373","3169.0958"
"2023-03-11","10235.9914","8262.6444","309.8524","48.5244","16216.9532","6471.3933","4395.1482"
"2023-03-12","8534.9088","7409.0975","1776.9921","333.2794","18081.8275","6487.3568","4273.1830"
"2023-03-13","8616.3913","5533.2086","616.1473","129.3212","13138.5297","6731.2650","10786.0668"
"2023-03-14","8180.4009","6204.8373","829.8511","238.4700","14430.9842","7140.7241","7362.1949"
"2023-03-15","8213.9458","5314.8481","3818.9457","915.0061","16318.4979","6095.9310","3064.2042"
"2023-03-16","7389.8482","4774.5692","6263.6091","861.8777","16453.2928","5919.1705","3060.4082"
"2023-03-17","8905.9211","6010.7463","5294.6371","455.2270","15915.9267","5992.5827","2580.6560"
"2023-03-18","9281.6246","6735.7766","4423.7344","410.0441","15367.3361","5794.7326","3320.8277"
"2023-03-19","8966.2913","7326.8865","4452.1980","525.8247","15958.5947","5454.3980","3266.8082"
"2023-03-20","8018.2554","5928.9753","6233.6263","733.5965","17131.4358","5463.6709","2874.9692"
"2023-03-21","7100.4163","4807.7823","7755.1935","739.6264","17459.8679","5539.3007","1860.8000"
"2023-03-22","7456.2879","4955.7828","5874.9783","574.9618","17766.2213","5622.6817","2923.9554"
"2023-03-23","7444.0978","5245.9533","6666.2440","691.7903","17978.7592","5828.6935","2077.4725"
"2023-03-24","8257.3431","5016.8173","5699.8832","545.1080","17381.0214","5777.9608","1708.2742"
"2023-03-25","7671.1035","5613.2026","4514.5172","471.6997","17415.5463","6265.0731","3511.4086"
"2023-03-26","6391.7324","4427.8746","5864.0681","742.1860","19691.3181","5674.9466","3311.8315"
"2023-03-27","7143.7696","4303.1138","5943.8953","757.4275","18709.5786","5646.7719","3037.6105"
"2023-03-28","7288.3808","4569.9154","5081.6155","655.3590","18815.1885","5548.7618","4942.8873"
"2023-03-29","7729.8375","4642.7972","5459.6617","636.7210","18779.0290","5565.3722","2887.6244"
"2023-03-30","7811.4706","4684.5975","5379.0750","623.1030","19180.7182","5562.5089","3065.9095"
"2023-03-31","7992.4190","5042.2775","4925.7163","620.8149","19529.5201","5557.1657","3478.9309"
"2023-04-01","8039.4527","4572.8304","4791.4354","613.7887","18403.9113","5691.3862","3911.7446"
"2023-04-02","8481.0553","5010.8376","2733.0764","459.3946","19059.6158","5430.6179","3903.2607"
"2023-04-03","9882.5107","6378.2583","1218.7222","249.8326","18753.5692","5583.3012","3807.7138"
"2023-04-04","10754.1723","7174.9064","665.6281","131.2632","18625.9964","5488.5006","2832.9851"
"2023-04-05","9529.8924","6450.5226","1027.9221","200.3120","18839.0761","5502.6899","4014.4687"
"2023-04-06","8772.7855","5299.1447","2372.1205","327.3640","19006.6615","5441.8318","3116.8711"
"2023-04-07","9149.1914","5843.3854","1759.6457","187.7354","18704.3508","5227.3722","4599.9691"
"2023-04-08","10165.0328","6478.1362","1320.7362","273.7341","18561.6421","5254.5597","3227.2656"
"2023-04-09","8080.8311","4880.4098","2582.1205","274.1158","18176.0090","5418.2608","2923.0046"
"2023-04-10","6784.4613","3805.9767","3673.2422","348.5527","15170.6879","5645.4818","2352.7545"
"2023-04-11","7066.5970","4219.2903","3591.1718","451.9142","16998.6340","5646.4260","2605.3183"
"2023-04-12","7089.5280","4377.9950","3604.5993","388.7437","17334.7793","5523.1303","2858.7568"
"2023-04-13","7382.1254","4177.0442","3864.5767","405.9557","17362.2705","5461.6088","3485.6846"
"2023-04-14","7901.6702","4278.4574","3669.0931","435.6293","17214.8751","5305.2445","2605.2029"
"2023-04-15","7899.6673","4451.0055","3032.4842","377.1799","17146.6219","5306.8032","3862.9083"
"2023-04-16","7634.5850","4053.7768","3326.0577","487.0817","17426.8445","5399.5894","2714.5028"
"2023-04-17","7932.2945","3994.6731","3562.8121","548.5582","17034.7816","5384.1534","2803.8405"
"2023-04-18","7882.4735","3728.4083","3657.2676","560.9030","17320.8432","5472.3332","2262.2570"
"2023-04-19","8403.0400","3736.1951","2580.1972","509.1994","18882.5161","5265.6653","2724.9952"
"2023-04-20","8152.2983","3770.4497","3272.5331","619.3360","17402.9752","5508.8019","1954.5124"
"2023-04-21","8142.4709","3734.4826","4242.5786","712.1677","16812.1779","5289.4338","1462.7539"
"2023-04-22","8200.2141","4209.8570","1599.2662","446.5123","16636.1840","5411.0196","4628.2732"
"2023-04-23","7840.6633","4263.8244","1201.4456","368.1218","13761.0684","5310.0595","5914.1690"
"2023-04-24","7730.9518","3513.9417","1763.3794","405.2503","13148.1503","5926.7489","2425.1997"
"2023-04-25","8624.4317","5749.4123","78.1310","53.5428","11026.9087","5531.8109","8453.1093"
"2023-04-26","6797.7751","4273.6852","110.9698","44.4165","10105.9268","5558.7563","16104.6867"
"2023-04-27","6335.6180","3070.6503","1607.6494","480.4801","15797.4765","8948.9471","5472.1041"
"2023-04-28","6968.8733","3361.1275","3342.8194","589.9302","16272.8658","9674.5153","4480.7863"
"2023-04-29","9570.5695","6031.3486","413.9931","167.5183","19348.0289","6588.2799","4106.8553"
"2023-04-30","10532.4552","7020.0017","271.7320","101.5176","18333.1078","6108.9099","3683.1692"
"2023-05-01","10041.6293","6188.0887","941.0967","280.6760","17979.4489","5584.6637","3489.6538"
"2023-05-02","10445.0451","7178.2083","194.7954","52.2100","17166.4539","4903.5177","5258.8337"
"2023-05-03","9568.8584","6405.0445","394.1031","144.4509","18773.3362","4818.4069","6544.0051"
"2023-05-04","9673.7149","6136.0655","1398.0038","316.2432","19735.7066","5029.6247","4503.6481"
"2023-05-05","10083.1758","5824.6806","1672.3524","467.1587","21186.6164","4768.7463","2713.4097"
"2023-05-06","9178.3562","4311.6389","2971.5404","509.8100","21074.8890","4895.8387","2137.2001"
"2023-05-07","9073.3415","4338.6680","2868.3300","514.1587","21732.5817","4798.3183","2678.8746"
"2023-05-08","9227.6583","5419.9028","2582.2295","539.3563","21099.0198","4806.6149","3005.9648"
"2023-05-09","9201.6889","5404.7628","2767.3717","508.9919","21962.1654","4866.1729","2339.2147"
"2023-05-10","8638.8407","4281.8870","3443.9367","689.8856","21659.3329","4773.0291","3370.1899"
"2023-05-11","8179.5944","3520.8463","4099.9259","729.0897","20933.6804","4808.3689","2902.3137"
"2023-05-12","9108.3315","5662.8819","2671.2136","522.8893","20895.8016","5089.3499","2919.2091"
"2023-05-13","9241.2129","6063.2711","1908.4965","432.8666","20728.3411","4988.0109","3747.4517"
"2023-05-14","7863.6673","3645.8480","3834.2042","713.8834","21282.5334","4927.1573","3949.7549"
"2023-05-15","8367.1330","3701.6407","3698.8983","656.6474","20489.7564","4863.0167","3432.8453"
"2023-05-16","7367.1239","3105.6912","4203.8430","566.3040","20394.4758","6453.3992","4136.8464"
"2023-05-17","7912.3607","3111.0311","3846.1882","671.9776","22379.2629","5457.8957","2959.4499"
"2023-05-18","7738.9812","3224.7345","3956.0942","629.2724","20916.3148","6827.5183","3609.7100"
"2023-05-19","8374.4363","3135.3056","3930.1672","661.7514","22705.6374","5219.9597","2429.5344"
"2023-05-20","8564.1621","3489.0412","3733.7252","617.7203","23783.3740","5211.5348","2467.3962"
"2023-05-21","8011.3857","3673.9001","4120.3454","689.9463","21729.2869","4920.7894","4298.9483"
"2023-05-22","7167.0260","3268.7155","5499.3590","799.0595","21764.7753","5317.9486","3651.7910"
"2023-05-23","7666.6827","3172.5570","5287.3463","835.5289","20859.8417","5415.8672","3780.2923"
"2023-05-24","7712.6891","2882.3064","4717.8381","882.7486","22400.1612","5097.6421","3261.5473"
"2023-05-25","8316.2813","3309.8556","4641.4361","886.1637","21200.8072","5254.3388","3413.7401"
"2023-05-26","9067.7713","4276.7245","2895.3144","687.0203","22628.2111","4927.5653","3298.0731"
"2023-05-27","8913.4501","5059.0487","1625.0415","535.1191","22356.2382","4606.7200","3874.8837"
"2023-05-28","8193.2509","4110.8483","3575.7328","824.1646","21830.0166","4916.7260","4297.3833"
"2023-05-29","8177.3557","4468.3818","3487.6604","838.3500","20621.2199","4694.7313","5216.0017"
"2023-05-30","9359.6227","6972.1481","1122.3745","292.1242","18052.3175","5334.4305","6191.6727"
"2023-05-31","8896.5399","5533.6770","1486.2540","561.2034","20811.8509","5726.0982","5153.9278"
"2023-06-01","8367.0200","4289.0441","2539.7423","825.7457","22021.6932","5096.9908","4117.8835"
"2023-06-02","8898.5487","4330.1844","2936.4767","966.8061","21999.4595","4668.7855","3593.0007"
"2023-06-03","9080.5585","4942.8527","1707.6758","769.3523","20801.0360","5133.1661","4102.8277"
"2023-06-04","9223.4488","6042.5401","1343.9160","558.0984","21547.1354","4628.6327","3918.5164"
"2023-06-05","9877.9422","6813.4722","2140.4608","790.5114","20616.8085","4581.4230","2236.7277"
"2023-06-06","10202.7048","6527.7588","2400.7200","761.7354","19503.9086","4885.7964","3396.3387"
"2023-06-07","9365.0451","6048.2185","1420.4066","746.9348","22445.1769","4706.0786","3448.1356"
"2023-06-08","8823.8361","4583.6781","3916.1705","1403.4295","20962.0734","4438.6245","3161.7669"
"2023-06-09","9808.1015","5539.5592","1812.9250","704.3956","21696.6339","4578.6940","3189.2806"
"2023-06-10","9942.0111","6740.0076","1085.7974","526.4560","21461.2865","4503.6581","2489.3234"
"2023-06-11","8869.8010","4642.1388","2866.2459","1113.3771","22512.8212","4513.6337","2949.9539"
"2023-06-12","8235.7436","3482.6141","4151.6703","1265.4255","22006.2342","4817.5395","3067.4493"
"2023-06-13","8238.1924","3464.1872","4110.4145","1069.7999","22383.8623","4547.1714","3149.3906"
"2023-06-14","7585.0536","3242.5359","4890.5084","1011.4266","22316.0616","4711.5614","3107.3386"
"2023-06-15","7334.6591","2959.8603","5126.3709","1191.6301","23000.9816","4996.3116","3636.3385"
"2023-06-16","8114.7419","3689.7499","4189.7391","1038.7322","22073.4620","4629.0404","2500.3181"
"2023-06-17","7329.4419","3338.9253","5209.4215","1077.3695","23214.3050","4703.5331","2806.3034"
"2023-06-18","7826.9514","3781.1369","4010.6138","969.9636","22094.4624","4798.9012","3315.9024"
"2023-06-19","7847.0814","3396.3527","5539.4662","1089.0462","20906.3536","4750.7369","3741.9818"
"2023-06-20","7856.6178","3361.1328","5479.5424","1248.8514","21227.5241","4609.5071","3437.8341"
"2023-06-21","7677.2483","3503.9940","5214.4795","1220.8296","21338.6097","4459.0799","3591.8086"
"2023-06-22","7475.1727","3455.1450","3694.7452","902.3666","22181.9266","4493.1247","4396.6304"
"2023-06-23","8698.3521","4844.4814","1610.3431","633.5961","21709.5319","4645.6403","5907.5972"
"2023-06-24","8672.4033","3811.8825","3506.8388","1028.2905","20419.4073","4541.4783","3721.5768"
"2023-06-25","8707.2888","3589.9383","3313.2576","1080.6777","20537.7727","4480.2053","4476.1040"
"2023-06-26","8770.5402","3444.0809","3877.4969","1181.9794","20251.7444","4545.8267","3981.2744"
"2023-06-27","9222.0462","2838.7037","3224.3411","1107.2010","20918.1442","4505.9901","4569.5753"
"2023-06-28","9123.5199","3092.6599","2298.2734","906.3924","21295.5379","4497.0104","4943.8830"
"2023-06-29","8121.9101","2640.3245","3274.7725","898.6807","21887.4672","5008.2896","5021.7336"
"2023-06-30","8066.1143","2841.2196","4219.4756","948.6942","22076.9401","4560.8028","4594.4188"
"2023-07-01","8442.1182","3643.4660","3320.2157","799.1440","19896.8835","4476.6811","8039.0577"
"2023-07-02","8310.5480","3417.1838","4811.1201","878.2533","20746.4419","4646.4116","4456.4293"
"2023-07-03","8278.5887","3255.0866","3651.7463","872.5183","20287.2686","4761.0311","5356.5032"
"2023-07-04","8687.5606","3617.6413","3021.2692","888.9950","20939.5219","4511.7363","6015.2292"
"2023-07-05","9131.4487","5493.9948","1228.2980","589.9716","20891.3747","4462.0385","4936.7696"
"2023-07-06","8870.0370","5320.6856","1334.1575","469.4277","21937.6403","4558.1268","5290.4974"
"2023-07-07","9251.5725","7375.8900","213.9938","64.1059","17605.8367","4270.6255","5635.3786"
"2023-07-08","8511.9192","7049.6572","11.1037","48.0174","17705.0295","4498.7575","9862.0074"
"2023-07-09","8580.0533","6447.6927","28.7344","27.3328","19104.2327","4554.4835","9044.6594"
"2023-07-10","9233.2605","6518.9019","226.6647","140.6492","21143.6975","5102.1181","5382.3245"
"2023-07-11","9198.0865","5059.9298","1284.0443","564.5842","23429.8917","4460.8370","3691.1243"
"2023-07-12","9186.7305","5182.2911","457.5128","506.7630","22783.3441","4534.8320","5411.9928"
"2023-07-13","10019.9712","6060.4460","371.0298","415.1495","22918.2080","4516.0341","2631.6549"
"2023-07-14","10729.8148","6939.7270","330.1228","383.4948","20373.6263","4404.8517","3008.9907"
"2023-07-15","10076.1770","7467.9328","69.7200","197.6851","19660.5274","4457.7419","3815.7743"
"2023-07-16","9895.6645","7494.7816","36.3992","186.2651","20511.3664","4934.3428","4187.6024"
"2023-07-17","10158.7815","7394.6466","134.8077","260.4202","21323.3333","4401.8771","3204.2375"
"2023-07-18","9739.3750","5959.8158","464.6616","430.2821","23247.4803","4551.4631","3461.7030"
"2023-07-19","10634.8407","7764.1391","75.8345","218.4442","20644.2452","4679.1180","2902.6860"
"2023-07-20","10247.9947","7491.4127","208.7194","245.2505","21527.9727","4583.0306","2621.8495"
"2023-07-21","10200.3644","7814.0937","84.5430","131.6462","18945.3944","4893.2899","2671.4285"
"2023-07-22","9895.0020","7417.5912","76.6388","96.7178","17364.2333","4648.8779","7001.6897"
"2023-07-23","9692.1972","6702.1510","35.7657","39.8388","17837.2562","4513.2633","8906.6480"
"2023-07-24","9362.4143","6758.8023","3.1500","2.7561","17693.9849","4743.0296","8275.0311"
"2023-07-25","9735.1512","7107.5652","41.0018","29.5989","17793.2873","4775.8661","7238.6290"
"2023-07-26","8922.2662","6711.4235","30.8817","16.5819","20705.2245","4566.6101","6033.0697"
"2023-07-27","10037.1982","6461.0631","223.8499","194.3620","22903.0426","4649.0074","2587.9455"
"2023-07-28","10036.3414","6703.1475","235.4608","134.4063","20933.6897","4390.3972","2837.9314"
"2023-07-29","9287.4708","6544.7589","1.4662","0.7943","17841.0323","4613.1846","7735.5435"
"2023-07-30","9471.8861","6811.0209","34.1707","0.1541","17149.9238","4880.5814","9479.6048"
"2023-07-31","9774.2297","6971.8529","3.4347","0.7115","16346.8734","4659.8258","9222.5861"
"2023-08-01","10523.8713","6922.4153","115.2680","123.6835","22306.8649","4590.5171","2344.3661"
"2023-08-02","10981.8016","6675.6375","208.3713","190.8374","21974.9450","4557.2581","1763.9573"
"2023-08-03","10826.1425","6644.8225","312.2596","247.8330","22341.3025","4441.2501","2117.4415"
"2023-08-04","10397.2922","6405.4063","331.0581","320.4052","23786.2819","4376.6423","1768.1852"
"2023-08-05","11389.1426","7752.3818","86.8931","129.6058","19657.5589","4878.6944","1436.8653"
"2023-08-06","10525.4543","7074.6693","101.4725","192.0195","22504.7245","4761.6989","2137.8714"
"2023-08-07","11194.7350","7409.9459","197.1567","240.7315","21305.0496","4515.7072","2233.3987"
"2023-08-08","10822.0034","7209.3395","204.5794","171.7428","22213.1677","4327.8002","2189.9108"
"2023-08-09","10965.8745","7612.0598","165.2413","164.0233","21880.8122","4547.7066","1431.3477"
"2023-08-10","10274.1441","6553.7032","288.6114","216.2585","22982.2268","4728.2260","2801.2878"
"2023-08-11","9953.3947","6955.8574","145.5512","127.5427","22517.7008","4403.1757","2815.0518"
"2023-08-12","10539.8640","7000.7999","141.6083","61.2191","22042.0252","4282.9174","2411.7620"
"2023-08-13","11089.0145","7097.4695","107.4385","41.1805","18457.9730","4464.3833","4193.2548"
"2023-08-14","10308.6700","6605.0391","101.7678","179.7116","22411.7599","4305.7544","2959.5858"
"2023-08-15","11275.1933","6859.3627","394.1367","287.6411","23036.5120","4224.9071","1412.9535"
"2023-08-16","11362.3205","5765.0915","1176.8001","633.2897","22274.1495","4494.1251","1597.6461"
"2023-08-17","11354.9618","4166.3083","2324.1405","1075.6599","20923.6083","4457.6447","1267.0124"
"2023-08-18","11153.6046","6425.4128","678.2841","432.1985","22618.8814","4294.7197","1484.5280"
"2023-08-19","12073.9672","6718.5985","285.0127","180.6961","20889.4907","4267.4980","2000.9433"
"2023-08-20","11017.7186","6726.8164","214.1578","251.8206","20279.9063","4174.9543","3921.9130"
"2023-08-21","10584.3488","7520.4607","194.7641","106.1457","18685.1134","4419.8120","6571.1446"
"2023-08-22","10940.6303","7901.5118","18.1303","27.5376","17214.1727","4461.3213","5875.0931"
"2023-08-23","12154.5249","7687.3608","23.6261","92.3219","16721.6719","4350.1551","3946.6684"
"2023-08-24","10307.3931","7176.1980","16.1986","54.4495","16300.6147","4312.2480","8216.7768"
"2023-08-25","8052.9136","5892.0177","0.0000","0.0544","15046.5949","4278.8140","15454.9411"
"2023-08-26","8076.2721","5699.2145","0.0000","0.0000","12739.4339","4218.3351","14634.6015"
"2023-08-27","7379.0538","5763.7259","0.0000","3.1175","15472.0174","4554.1128","11827.4056"
"2023-08-28","8850.9618","6426.4259","0.0000","0.0419","15571.7117","5390.0577","10513.1704"
"2023-08-29","9605.4638","7139.4326","4.6579","9.0114","14596.3499","4654.2997","9802.5308"
"2023-08-30","9196.9884","7032.1001","5.1708","2.5521","15618.7781","4852.5071","5626.9024"
"2023-08-31","9364.8900","7562.2024","9.7986","0.5061","16523.9482","4305.1136","5257.3532"
"2023-09-01","8253.0574","6416.5692","3.0625","0.1414","10701.8946","4282.6577","5718.9321"
"2023-09-02","6521.8231","5655.7043","0.0000","1.7875","11167.2051","4347.1902","1267.8173"
"2023-09-03","7270.9207","5808.2934","0.0000","3.5946","14101.3008","4319.3816","3948.3968"
"2023-09-04","9260.1668","7089.1964","15.3302","2.8532","17894.2516","4160.3374","3650.2805"
"2023-09-05","9355.5141","7144.2326","9.6303","1.2709","16682.7067","4190.1769","3645.8646"
"2023-09-06","9215.6780","7290.3728","7.1273","0.0492","17104.8619","4298.8193","3227.3765"
"2023-09-07","9521.3414","7789.8218","476.7255","5.3431","20547.9544","4145.2577","3873.7359"
"2023-09-08","11618.0567","7571.1260","433.9558","159.4316","20650.5104","4127.4822","2073.2987"
"2023-09-09","10125.2929","7693.4795","574.6615","6.7368","17244.4770","4152.4473","2978.1488"
"2023-09-10","9079.6022","7388.9868","654.7876","6.9367","18169.0827","4247.8061","3806.4938"
"2023-09-11","10313.1342","7841.2144","30.3799","24.3948","18735.4910","4363.8628","4750.1966"
"2023-09-12","10316.5659","7605.8961","166.2635","114.7843","20044.4058","4216.6097","2965.3813"
"2023-09-13","10970.2270","8283.1803","9.3466","29.6596","19450.8945","4347.2992","3343.9145"
"2023-09-14","10869.2616","7819.6284","548.4010","277.7671","20151.1460","4151.4623","3388.8513"
"2023-09-15","10746.6498","8287.8798","22.4742","185.9249","18200.1710","4097.9858","3621.6907"
"2023-09-16","11081.4616","8216.9994","8.6997","130.7462","18737.9023","4089.4546","3378.3116"
"2023-09-17","9865.3290","7785.1506","12.3868","179.1624","19510.1101","3997.4737","5058.4755"
"2023-09-18","9846.6033","6767.2630","123.3794","208.9474","19182.6150","4112.8209","5667.5353"
"2023-09-19","10137.4437","7036.4779","4.8359","140.8733","21423.1515","4311.0187","3669.1067"
"2023-09-20","9856.8221","6444.3586","48.1845","289.8209","18621.5086","4186.0589","4316.4662"
"2023-09-21","9123.9451","6826.4953","1.9857","15.2949","21125.6904","4480.9571","4654.0041"
"2023-09-22","9284.7211","6753.2124","9.0591","60.6270","17620.3405","4121.8528","2639.7570"
"2023-09-23","8529.7633","6160.1644","242.3601","79.4351","15943.0474","4168.3274","2867.5854"
"2023-09-24","8176.0610","6145.3276","643.4298","56.8060","16011.2428","4426.3969","5592.7439"
"2023-09-25","6355.3494","4991.0781","590.2207","77.0797","14816.8408","4391.6754","6473.7323"
"2023-09-26","5817.8056","5069.6007","643.5661","16.7910","14871.0087","4040.6159","8780.7341"
"2023-09-27","6809.3148","5841.7374","638.4403","24.8830","18870.7951","4405.0697","2680.2749"
"2023-09-28","7133.4683","5851.4367","655.5983","29.5288","13963.4360","4361.0748","2687.3449"
"2023-09-29","6875.6333","5671.7642","649.6412","37.2262","14041.4097","4324.0691","1894.2422"
"2023-09-30","6363.8146","5280.7974","405.4047","66.3320","13376.5837","4100.3426","1949.2076"
"2023-10-01","5693.2237","4606.2024","0.0000","56.6975","12020.6332","4049.7366","1682.5226"
"2023-10-02","5553.1819","4558.0604","3.9236","56.9059","11758.2189","3946.9500","1572.0567"
"2023-10-03","5424.6844","4481.6673","0.0000","44.4087","11394.1155","4003.3327","1263.5531"
"2023-10-04","4698.9206","3947.7232","0.0000","54.6694","9992.6430","4371.5505","2254.1375"
"2023-10-05","4176.6124","3499.3808","0.0000","62.3916","8121.2830","4109.1373","1322.9303"
"2023-10-06","3959.4184","3443.1176","53.6457","56.7180","11217.0106","4165.6249","4086.2864"
"2023-10-07","6546.2324","5656.8138","710.1101","52.2668","18105.8406","3991.4355","1929.2948"
"2023-10-08","8233.6579","6522.1299","738.5587","45.2764","15516.4365","4136.1141","2731.8776"
"2023-10-09","8753.9907","7161.6316","820.5817","64.2014","20711.6713","4155.7677","1905.5746"
"2023-10-10","9909.4087","7701.2959","827.0412","41.6913","20371.3907","3961.5288","4027.2458"
"2023-10-11","9801.4939","6710.4814","605.5457","196.2745","23337.2081","4068.6323","2544.1888"
"2023-10-12","9670.9306","6988.2289","716.5496","136.2992","21598.3461","4150.3155","2507.8154"
"2023-10-13","7799.4292","6183.3819","578.3982","74.8782","15758.2168","4560.7429","3118.7496"
"2023-10-14","7551.7207","6253.4330","821.1072","78.5108","14414.3854","4230.9929","2248.5443"
"2023-10-15","6910.1532","5398.7201","257.7475","80.6077","17227.6885","4241.9488","3111.8830"
"2023-10-16","7453.6308","5984.1622","805.2551","88.4883","16377.2471","4209.6878","3099.2112"
"2023-10-17","8695.4455","7226.3856","568.9260","106.7365","19798.8082","3990.7275","2812.9010"
"2023-10-18","9468.4360","7488.8506","680.7296","89.7865","19963.7863","4046.7250","2502.2214"
"2023-10-19","10195.8421","7757.6780","616.3793","159.8315","22750.3362","4070.3411","2853.4002"
"2023-10-20","10057.4794","6042.1284","601.6882","341.4653","20764.8086","4383.2739","2597.8992"
"2023-10-21","9722.9703","6745.1394","348.8404","84.1684","19585.7449","3964.6365","3253.9033"
"2023-10-22","10731.3577","7016.3660","583.0985","141.2521","20875.5033","4052.9654","3625.0476"
"2023-10-23","10935.9427","7933.8826","524.0324","134.8564","21328.8269","4089.2365","2593.2385"
"2023-10-24","10828.9344","7608.1558","535.3751","223.6518","20145.5480","4392.2379","1866.9900"
"2023-10-25","10960.7851","6496.8278","876.8376","400.8572","21552.0846","4078.2764","3380.4698"
"2023-10-26","10186.5121","5177.8965","458.6198","542.3329","21618.5289","4061.0363","4249.8378"
"2023-10-27","11298.4357","7400.7271","223.2970","270.2870","21901.2529","3879.4429","1086.8821"
"2023-10-28","10803.3164","6981.0750","9.9135","110.6934","21439.5886","3827.7116","660.3682"
"2023-10-29","11124.5690","6817.5269","46.0276","326.0579","20439.0637","4125.7045","6019.3350"
"2023-10-30","11550.4765","7035.6075","22.7927","281.2463","21250.8240","4051.8513","1711.8672"
"2023-10-31","11161.1673","7123.6578","1048.3545","332.2231","22047.9665","3941.3603","1483.2042"
"2023-11-01","10631.4925","7319.2075","626.5949","274.5976","22168.4285","3848.4568","2422.2861"
"2023-11-02","10858.6292","7530.2836","630.5598","365.1426","20611.1761","3760.6490","2473.9195"
"2023-11-03","11629.7891","7552.7447","233.8738","359.8009","19949.0404","3670.4353","2525.9224"
"2023-11-04","9251.5157","6778.2773","435.3027","131.8316","21587.6499","4085.3694","2926.5792"
"2023-11-05","9489.4285","7746.1313","461.7838","88.8621","23763.2489","3831.4931","2399.1009"
"2023-11-06","12200.0811","7928.7953","532.8308","496.8440","19904.5156","3778.5505","1992.1012"
"2023-11-07","10833.0171","7070.0353","81.0822","381.3141","20461.9064","3787.3494","3039.5453"
"2023-11-08","10452.0127","7561.1215","14.2490","173.6396","20682.7420","4171.6701","3859.0989"
"2023-11-09","11054.6301","7098.4282","57.9958","476.6995","21302.7011","3982.7747","3314.5085"
"2023-11-10","9880.8813","7705.2766","2.8708","176.2454","19314.9446","4037.5428","2162.0496"
"2023-11-11","9197.8917","6543.9398","0.0000","152.9966","17936.4006","3716.0094","1226.0910"
"2023-11-12","9249.5334","6706.0969","0.0000","154.5239","19171.1084","3700.2085","3429.7089"
"2023-11-13","10289.5343","6725.8415","271.6660","333.4285","21757.0523","3826.1528","1565.6730"
"2023-11-14","9469.8883","6294.9379","681.1588","351.3865","18857.6370","3721.4433","1680.7342"
"2023-11-15","8192.2525","5970.0373","270.7332","228.1327","16297.4816","3770.1207","2390.1374"
"2023-11-16","7563.3318","6249.5963","193.4620","88.8949","16423.9491","3815.3384","3778.2098"
"2023-11-17","7059.9502","5413.1535","237.9774","80.3827","13954.6524","3618.2879","2512.3309"
"2023-11-18","5985.1930","4466.7665","5.1935","65.0641","12223.3757","3608.7890","1388.6871"
"2023-11-19","6295.0391","4798.9631","0.0000","66.0256","11704.0242","3724.0580","5229.5906"
"2023-11-20","5844.8262","4622.4199","135.8039","75.6527","10283.0868","3838.5578","4163.3213"
