,date,onboarded_data_pibs,unique_data_onboarded_data_pibs,unique_data_onboarded_ratio,onboarded_data_pibs_with_payments,deal_storage_cost_fil,deals,verified_deals,regular_deals,unique_piece_cids,new_piece_cids,data_on_active_deals_pibs,data_on_active_deals_pibs_delta,unique_data_on_active_deals_pibs,active_deals,active_deals_delta,deal_ends,ended_data_pibs,deal_slashes,slashed_data_pibs,unique_deal_making_clients,unique_deal_making_providers,clients_with_active_deals,clients_with_active_deals_delta,providers_with_active_deals,providers_with_active_deals_delta,providers_with_power,mean_deal_duration_days,mean_verified_deal_duration_days,mean_regular_deal_duration_days,new_client_ids,new_provider_ids,new_providers_providing_capacity,active_address_count_daily,active_address_count_weekly,active_address_count_monthly,total_address_count,total_address_count_100,total_address_count_1000,total_address_count_10000,total_address_count_100000,total_address_count_1000000,clients_with_active_data_gt_1_tibs,raw_power_pibs,raw_power_pibs_delta,quality_adjusted_power_pibs,quality_adjusted_power_pibs_delta,verified_data_power_pibs,verified_data_power_pibs_delta,storage_providers_balance,storage_providers_initial_pledge,storage_providers_locked_funds,storage_providers_pre_commit_deposits,storage_providers_collateral,storage_providers_fee_debt,storage_providers_blocks_mined,storage_providers_win_count,storage_providers_rewards,network_utilization_ratio,sector_onboarding_count,ddo_sector_onboarding_count,sector_onboarding_raw_power_pibs,ddo_sector_onboarding_raw_power_tibs,sector_onboarding_quality_adjusted_power_pibs,sector_terminated_raw_power_pibs,sector_terminated_quality_adjusted_power_pibs,sector_extended_raw_power_pibs,sector_extended_quality_adjusted_power_pibs,sector_fault_raw_power_pibs,sector_fault_quality_adjusted_power_pibs,sector_recover_raw_power_pibs,sector_recover_quality_adjusted_power_pibs,sector_expire_raw_power_pibs,sector_expire_quality_adjusted_power_pibs,sector_snap_raw_power_pibs,sector_snap_quality_adjusted_power_pibs,active_sector_count,commit_capacity_added_events_count,precommit_added_events_count,sector_added_events_count,sector_extended_events_count,sector_faulted_events_count,sector_recovered_events_count,sector_recovering_events_count,sector_snapped_events_count,sector_terminated_events_count,mean_spark_retrieval_success_rate,providers_with_successful_retrieval,circulating_fil,yearly_circulating_fil_delta,yearly_inflation_rate,mined_fil,vested_fil,reserve_disbursed_fil,locked_fil,burnt_fil,reward_per_wincount,fil_plus_bytes_share,fil_plus_rewards_share,total_gas_used_millions,unit_base_fee,provecommit_sector_gas_used_millions,precommit_sector_gas_used_millions,provecommit_aggregate_gas_used_millions,precommit_sector_batch_gas_used_millions,publish_storage_deals_gas_used_millions,submit_windowed_post_gas_used_millions,github_repositories,github_contributors,github_comments,github_stars,github_forks,github_releases,github_commits,transactions,total_value_fil
404,2024-04-17,2.7949371337890625,1.0401153564453125,0.3721426660624887,<nil>,6.892851028799994e-08,94513,94513,0,78284,35416,1809.4310872836984,-1.1467254795134068,554.0957597798234,66039133.0,1209152.0,87223,2.728822758421302,10189,0.31267547607421875,54,68,926,0,1401,0,2783,493.6459168280882,493.63161356634635,520.3661768114843,3,<nil>,<nil>,6077,23845,69809,3063675.0,63721,17588,4734,1146,73,835,7088.412780761719,-16.68212890625,24589.976747302484,21.44689166630269,1944.6182185045295,4.236557841395552,180523190.672,157306353.026,8768306.354,1636.698,685174.24,46566.558,14015,14057,121151.498,0.2552660437883328,141166,<nil>,4.354248046875,<nil>,29.476547241210938,26.242919921875,55.105878290444366,27.9415283203125,28.446021348690746,15.550994873046877,30.854575747976405,20.946197509765625,79.32255894421428,25.9283447265625,51.9772238104639,0.0037841796875,0.0059130109429483,196219284.0,50831,141162,90492,577491.0,422819.0,653836.0,683350.0,124,670762.0,0.04712077862874723,49,577343874.795346,114629490.96324004,24.77327158362833,336179623.335639,429610451.868005,17066618.9617734,166098940.029785,39413879.3402863,8.54505722774569,0.2743376096525182,0.7908174287793313,35876186.960883,1.0675378012624609e-07,11366293.645001,0.0,229825.010126,7367169.175434,10815596.528764,3020448.131916,72,85,195,39,14,12,282,360006,4777401.26198568
405,2024-04-16,2.615203857421875,1.008636474609375,0.38568177840014,<nil>,6.379268691200006e-08,84545,84545,0,60398,35739,1810.577812763212,-0.8882810417562723,553.9977901435024,64829981.0,0.0,97060,3.960180465131998,55,0.001678466796875,45,67,926,0,1401,0,2791,493.8134764934851,493.79927098561853,520.3661768114843,2,1,1,6101,24637,72689,3062731.0,63708,17588,4732,1146,73,834,7105.094909667969,-11.18511962890625,24568.52985563618,1.0282032202521805,1940.381660663134,1.3570358721283355,180578853.27,157511737.317,8780953.323,1662.164,684533.482,46566.44,13997,14032,121087.58,0.2548280967083975,108015,<nil>,3.344207763671875,<nil>,26.867034912109386,23.37841796875,54.20774152494332,4.82415771484375,5.696261064577242,17.507843017578125,62.36869393325189,26.33013916015625,94.31737446926368,23.151641845703125,53.96585920072459,0.002044677734375,0.0027118352347512,196522280.0,23384,111435,84642,152679.0,516446.0,758909.0,819825.0,67,531672.0,0.050155234842141294,62,576820989.865304,114388283.364102,24.736200912252016,336059767.124563,429423326.273028,17066618.9617734,166317825.420819,39410897.0732421,8.54505722774569,0.2730972190143216,0.7897833822637127,28817785.691604,1.0187551796624765e-07,7937803.176178999,0.0,174295.60687,5090987.36487,10079386.301899,3141352.4215209996,69,80,160,46,22,<nil>,150,293014,6203990.408079336
406,2024-04-15,2.21392822265625,0.80670166015625,0.3643757064483224,<nil>,3.7533398896e-08,69528,69528,0,64691,31031,1811.4660938049683,-1.8016657903790472,553.8449882871038,64829981.0,0.0,125533,3.5731050316244364,360,0.0113525390625,36,60,926,0,1401,-21,2792,493.8183872354534,493.80420161664466,520.3249543658146,<nil>,<nil>,<nil>,7434,25207,73254,3061804.0,63671,17592,4748,1145,73,834,7116.280029296875,31.8160400390625,24567.50165241593,19.71604198703426,1939.0246247910056,-1.3444442280031126,180629375.315,157709533.5,8793967.963,1561.017,683932.42,46566.321,13978,14018,120112.064,0.2545523906236656,76000,<nil>,2.360595703125,<nil>,22.269744873046875,11.39764404296875,34.671179338064114,10.30352783203125,22.66367640410136,22.969696044921875,102.48360178025032,62.949737548828125,135.05629443105968,11.38592529296875,34.55728773650161,0.0010986328125,0.0018662175849017,196710134.0,4330,76872,71684,257943.0,686436.0,1771073.0,1772577.0,35,304839.0,0.04775605080337219,55,576305684.869238,114165199.598539,24.70357028592002,335939909.550336,429236200.678051,17066618.9617734,166529245.355808,39407798.9651151,8.54337304490383,0.2724772798158972,0.7892640660920951,28407662.012242,1.0922396850007824e-07,5072942.733822,0.0,0.0,2945301.928824,14493343.121757,3492001.4744949997,74,74,209,45,15,7,216,231607,8091387.740245368
407,2024-04-14,2.2958526611328125,0.72186279296875,0.3144203481300802,<nil>,4.168463065600005e-08,85415,85415,0,38389,20965,1813.2677595953471,-2.9033745527267456,554.159245672313,64829981.0,0.0,156283,4.1337137296795845,2,0.00006103515625,38,66,926,0,1422,0,2770,493.78226581599586,493.7682247924077,519.9520598424397,<nil>,<nil>,<nil>,6033,24947,74118,3060397.0,63533,17598,4751,1142,73,834,7084.4639892578125,1.88287353515625,24547.785610428895,24.339630136673804,1940.3690690190087,2.4951951779446517,180840206.521,157817758.881,8806204.108,1539.211,683424.996,46568.835,14225,14254,120610.756,0.2559498872949046,82076,<nil>,2.54864501953125,<nil>,23.205001831054684,13.02227783203125,33.77095875787795,10.058929443359377,11.157562255859377,20.667724609375,61.56082873465227,32.2088623046875,94.41037850622014,13.020263671875,33.768395281315435,0.001220703125,0.0029617320490427,195823564.0,7764,81928,74318,243456.0,533272.0,935234.0,1002521.0,40,329770.0,0.049254166080949235,58,575879861.708753,114116441.98971896,24.713183659969125,335820267.5738,429049075.083074,17066618.9617734,166650026.694337,39406073.2155582,8.54025812098584,0.2738907378118083,0.7904456637403016,20737545.97576,1.0051155959764809e-07,5563059.915782,0.0,0.0,3317771.4322989997,6914570.800144999,3200226.433853,34,24,35,16,6,<nil>,44,234251,10098900.222526336
408,2024-04-13,2.28497314453125,0.7906951904296875,0.3460413494671047,0.000030517578125,0.0246003492849224,101820,101820,2,46792,19784,1816.171134148074,-1.490534108132124,554.5677961731827,64829981.0,0.0,169772,5.5273111164569855,40,0.0010986328125,39,64,926,0,1422,0,2758,493.7085416319066,493.6943010941501,520.0771434603956,<nil>,<nil>,<nil>,9458,25046,78583,3059306.0,63462,17596,4764,1142,73,836,7082.581115722656,51.080596923828125,24523.44598029222,62.95998545983457,1937.873873841064,1.3199320595576864,180830412.65,157910606.209,8818337.224,1556.819,682897.443,46566.724,13935,13982,121085.203,0.2564278621696753,94088,<nil>,2.905731201171875,<nil>,23.4251708984375,13.97991943359375,35.75308188520704,10.617828369140623,27.3717041015625,26.888336181640625,74.01662365563992,88.115234375,146.34222254862178,13.83966064453125,35.60293540083204,0.005035400390625,0.0081162488870392,195643387.0,19976,94428,74103,339879.0,767261.0,2417285.0,2274698.0,165,328112.0,0.05089463849055976,54,575468478.027003,114038343.92433403,24.714108484939203,335698676.096237,428861949.488097,17066618.9617734,166755614.231642,39403152.2874621,8.57644624034599,0.2736112502176879,0.790212711296119,30767572.550831,1.5994587659126814e-07,6759848.709497,0.0,1162.337848,4371697.61503,12598565.28564,3937555.295372,31,15,25,22,8,<nil>,9,272378,11310798.210255723
409,2024-04-12,2.2835693359375,0.5720672607421875,0.2505145132837975,0.000030517578125,0.0024574780578487,73808,73808,1,40817,19743,1817.6616682562064,-3.2474212870001793,554.7320903284973,64829981.0,0.0,103784,3.5766855906695127,3517,0.249267578125,44,70,926,0,1422,0,2741,493.8472457876795,493.8330982552391,520.0604327958332,3,<nil>,2,6807,22585,85869,3056180.0,63404,17604,4762,1142,73,834,7031.500518798828,37.09173583984375,24460.485994832383,221.2240442695911,1936.5539417815064,20.45914538108173,180681991.26,158015319.524,8832592.666,1556.875,682373.349,46568.136,14102,14140,120407.571,0.2585026714279063,90456,<nil>,2.790313720703125,<nil>,23.314422607421875,11.849365234375,36.24622165929427,8.13909912109375,22.50199746551567,94.79623413085938,158.6893288062049,140.75845336914062,379.75561504862947,11.597991943359377,33.757247691773145,0.001861572265625,0.0061705399786502,194199153.0,16193,90908,74272,187832.0,2600324.0,3873655.0,4176489.0,61,331693.0,0.048049523775979944,47,575046443.335147,113928257.484779,24.70695387445606,335579366.57715,428674823.893119,17066618.9617734,166874489.399708,39399876.6971877,8.61157411691396,0.2754111923342818,0.7917070585558399,33477764.956455,3.8624164954800273e-07,6481413.977345,0.0,12402.269443,4368121.407877,14944858.919978,4399649.768085,57,58,188,22,17,10,89,262074,13315600.630751071
410,2024-04-11,1.8023681640625,0.4354705810546875,0.2416102268879106,0.00006103515625,0.0270053055446439,58227,58227,2,43394,14207,1820.9090895432064,-15.366065625101328,555.4436772807068,64829981.0,-1920565.0,189629,5.246563456952572,19066,0.59710693359375,42,82,926,0,1422,0,2744,493.76590013109734,493.751745555779,520.0326993562783,<nil>,6,5,6335,21937,94375,3054841.0,63396,17610,4755,1144,73,836,6994.408782958984,-144.98468017578125,24239.261950562795,-317.7897037984512,1916.094796400425,-19.20055818029573,180452682.598,158111732.566,8846755.743,1526.417,681824.09,46569.254,13658,13701,121525.21,0.2603378135375254,80688,<nil>,2.478240966796875,<nil>,17.795379638671875,18.107177734375,49.19570446158858,7.4146728515625,10.624839813385371,162.03900146484375,408.1546231159908,32.25469970703125,138.53946987585937,17.386383056640625,43.10314464713545,0.00689697265625,0.0281098146999898,193153198.0,25199,81620,55486,240620.0,4509288.0,890838.0,978575.0,193,496449.0,0.051417373527160984,56,574628445.226088,113962376.87674709,24.73860887672868,335459510.78951,428487698.298142,17066618.9617734,166990490.733556,39394892.0897821,8.62637961614079,0.2739466416473616,0.7904922189084783,26497971.385438,3.782175803698877e-07,6353200.860986,0.0,0.0,3973502.482883,9994870.483907,3186162.975797,81,71,220,22,10,8,129,243079,21885074.32474784
411,2024-04-10,1.545318603515625,0.341156005859375,0.2207674230305902,<nil>,8.788658212799994e-08,58740,58740,1,36937,9000,1836.2751551683075,-7.027984177693725,557.9249743266529,66750546.0,-2229275.0,136315,3.885959509760142,351400,13.62197208404541,38,73,926,0,1422,-44,2784,493.9297793457424,493.9158107867012,520.0357741723329,1,<nil>,<nil>,6951,24226,103779,3053791.0,63456,17668,4754,1138,74,836,7139.393463134766,-57.838226318359375,24557.051654361247,-207.7776567065739,1935.2953545807204,-16.65993670980083,180428582.68,158318556.321,8863271.772,1498.696,681433.751,46573.176,13899,13937,121563.304,0.257203243475817,78249,<nil>,2.43756103515625,<nil>,16.27841186523437,37.75811767578125,181.057432739422,11.501800537109377,42.23533346906629,56.88360595703125,157.3093035885827,33.90496826171875,116.17386021409428,23.0948486328125,44.650687782451854,0.006561279296875,0.0256978284803937,197176902.0,29242,77574,49028,280225.0,1615634.0,886967.0,861243.0,209,965567.0,0.05067570633883256,49,574110823.366531,113965076.887528,24.76716948044816,335342415.145532,428300572.703165,17066618.9617734,167208718.353139,39390065.0908009,8.64261998363951,0.2710727969503127,0.7880813144101598,30745128.506831,1.1047955032830426e-07,5998845.1263,65911.847356,0.0,5678834.046637,6631588.625445,3249193.83892,76,70,164,28,13,12,134,241767,13237463.241117556
412,2024-04-09,1.771820068359375,0.379241943359375,0.2140408894400523,<nil>,4.8341112032e-08,56647,56647,1,44719,9152,1843.3031393460017,-2.314214724348858,558.5483346028751,68979821.0,0.0,94732,3.1375618372112513,136652,5.467414855957031,46,76,926,0,1466,0,2805,494.05163495746086,494.03777955212865,520.0358547383609,<nil>,<nil>,2,6853,23846,111958,3052436.0,63309,17518,4740,1135,74,837,7197.231689453125,-19.710235595703125,24764.82931106782,-111.04712977571762,1951.9552912905212,-10.148543797778302,182071122.771,159382527.256,8933432.701,1516.694,681080.365,46569.647,13915,13940,122139.807,0.2561127970976939,92772,<nil>,2.88824462890625,<nil>,18.757171630859375,25.55279541015625,95.51719815971664,29.925048828125,38.53671085066302,33.881683349609375,141.0581960644884,36.586517333984375,103.95310493930762,20.00970458984375,41.60981900932596,0.008758544921875,0.0469342565330572,198777066.0,36592,93406,56144,980047.0,975538.0,981633.0,1032469.0,210,675333.0,0.05100336943494397,51,572752561.610045,112914288.32265294,24.555217536684513,335222552.725988,428113447.108188,17066618.9617734,168339109.914938,39310947.2709671,8.64261998363951,0.271209178127603,0.788196545500986,42904914.109352,1.569985416460713e-07,7188439.4562099995,76811.50527699999,0.0,7448192.875978,7618508.382893,3212035.592656,89,83,171,24,13,9,189,275447,8841376.632933179
413,2024-04-08,2.253655433654785,0.9100122451782228,0.4037938682145579,<nil>,6.030807339200002e-08,80749,80749,1,71340,29152,1845.6173540703503,-0.3266346864402294,559.0304151828433,68979821.0,0.0,113903,3.2028241336811334,26012,0.9117317199707031,54,89,926,-19,1466,0,2822,493.89886517561666,493.8851218341101,519.6199845768574,1,4,3,7343,23958,116833,3051292.0,63359,17534,4751,1134,75,837,7216.941925048828,-20.734405517578125,24875.876440843535,-22.758039114210987,1962.1038350882995,-0.2248481774038282,182199358.015,159888998.114,8965070.284,1505.92,680681.455,46567.204,13713,13751,121760.727,0.2557339899971362,107564,<nil>,3.363525390625,<nil>,23.344223022460938,15.0224609375,42.354162939151536,24.30364990234375,24.518469122575983,33.55389404296875,96.91264179212595,24.247467041015625,95.9589374960064,14.10809326171875,33.234759100040215,0.024688720703125,0.0783872460912356,199344943.0,36354,110069,71198,784727.0,967495.0,677557.0,774499.0,684,355718.0,0.05225635303909349,54,571936909.061611,112426244.66488104,24.46651478970139,335102429.557626,427926321.513211,17066618.9617734,168876591.680372,39281869.2906265,8.67132446756024,0.2718746881249188,0.7887576704098497,42059019.334438995,2.2129633346e-05,8216013.320537,116075.954559,0.0,9123524.688636,8404289.847543,3135651.662927,72,69,166,18,10,10,130,327246,10451685.08551172
414,2024-04-07,2.435702323913574,1.0149545669555664,0.4166989360689955,<nil>,8.0424709616e-08,80816,80816,1,64096,28759,1845.9439887567903,-9.77465409040451,558.6925886924411,68979821.0,0.0,106970,2.513621609658003,2105,0.0797271728515625,46,74,945,0,1466,0,2826,493.9391993546294,493.92548769132304,519.6002264733027,5,1,<nil>,6268,24022,118721,3050164.0,63374,17545,4744,1132,75,832,7237.676330566406,41.2872314453125,24898.63447995775,-33.95010460552294,1962.3286832657031,-8.359704005648837,182659778.284,160034012.556,8985562.151,1457.138,680165.457,46570.183,13757,13794,121115.785,0.2550464962022322,113414,<nil>,3.55938720703125,<nil>,25.00939464569092,10.80743408203125,32.865476399509326,27.9246826171875,29.88677095433629,30.730865478515625,133.0859681568849,79.40728759765625,106.13880006630802,10.693756103515623,32.25658968075931,0.02569580078125,0.0825052981251168,199875595.0,37028,116408,76402,754727.0,811082.0,1489868.0,1558952.0,686,265731.0,0.04425851692241878,41,571470639.774051,112243537.04502594,24.44183637638156,334983664.937916,427739195.918234,17066618.9617734,169043287.610059,39275552.4338136,8.68988239901313,0.2711268912341838,0.7881270295546885,37851425.443642,1.01648845083932e-07,8537856.151349999,158418.949183,0.0,9566915.898422,9701615.237323,3438116.592012,52,35,36,21,10,9,49,335703,5785492.302266141
415,2024-04-06,2.388336181640625,0.9869232177734376,0.4132262557340182,<nil>,4.944255196800001e-08,77439,77439,153,77207,36119,1855.718642847195,-9.242808043957211,560.5073165352488,68979821.0,0.0,144504,4.292515873908997,260394,8.238665163516998,42,73,945,0,1466,0,2833,494.12768267697464,494.1141446643406,519.6020022603287,<nil>,<nil>,<nil>,6614,23594,119817,3048983.0,63329,17538,4744,1132,76,832,7196.389099121094,-80.3787841796875,24932.584584563272,-153.91708926667343,1970.688387271352,-8.17092278744417,182998702.781,160100253.36,9001204.929,1404.266,679620.686,46570.814,13867,13908,122987.168,0.2578680248228708,108996,<nil>,3.393280029296875,<nil>,24.5367431640625,21.304931640625,122.63552984826904,7.653717041015625,7.713591213961215,86.5777587890625,117.31165091019562,23.927001953125,63.260155122340606,13.049102783203123,40.23391012830693,0.03076171875,0.0963842664010021,199353755.0,33468,111043,75539,248788.0,1620710.0,663410.0,634488.0,806,593578.0,0.048110488753454035,45,571085068.443657,112214979.42645304,24.454629341126193,334864559.302146,427552070.323256,17066618.9617734,169124274.704428,39273905.4390905,8.69220326737337,0.273844057085801,0.7904067789632538,36471342.242271,2.192073027e-06,7575864.341389,96525.837876,369173.562419,8174607.450332999,10115937.914336,3114860.4003629996,28,15,43,20,6,4,6,309827,4689528.835794405
416,2024-04-05,2.2652587890625,1.24884033203125,0.5513013956997359,0.000030517578125,0.0838385867113149,88056,88056,147,72441,47588,1864.9614508911525,-3.5152678191661835,560.7114161904004,68979821.0,0.0,131725,4.4072775254026055,251270,7.436415195465315,45,76,945,0,1466,0,2844,493.8513695765496,493.83780605814235,519.617220176339,2,<nil>,1,5886,22777,120244,3048126.0,63415,17538,4754,1137,75,831,7276.767883300781,-26.289642333984375,25086.501673829946,-75.93062424243544,1978.8593100587964,-5.515664656494209,183573309.323,160722698.009,9038511.044,1359.967,679083.412,46525.894,13851,13888,123655.044,0.2562898089921202,112707,<nil>,3.534271240234375,<nil>,23.62908935546875,22.2799072265625,112.636511109335,0.886993408203125,1.0026970000762887,21.377471923828125,48.452111086289705,13.893768310546877,58.30771495685478,13.77752685546875,37.20611932085221,0.026092529296875,0.0609591439909484,200789481.0,40808,114842,71889,26929.0,577922.0,435506.0,513735.0,781,608538.0,0.04836166276315675,57,570153786.619254,111645517.03719996,24.349728117001835,334744356.907876,427364944.728279,17066618.9617734,169781967.988118,39240165.9905559,8.70526369987783,0.2719420684834562,0.7888143734776409,35498472.096526,1.2059483460815818e-07,8182274.897566,167182.92317199998,277044.647231,9028012.529774,10566401.109361,3084904.43433,63,70,137,23,9,11,96,319462,7788747.626913338
417,2024-04-04,2.457611083984375,1.3261260986328125,0.5395996572748383,<nil>,2.945312596799999e-08,87262,87262,0,87341,49842,1868.4767187103184,-2.1558084469288588,560.4635319466737,68979821.0,0.0,219230,5.906759470701218,1743,0.050048828125,48,88,945,0,1466,0,2853,493.7465368338741,493.73296166120855,519.6659825055648,1,1,1,8773,24036,122448,3047150.0,63362,17533,4764,1140,74,828,7303.057525634766,4.292205810546875,25162.43229807238,-13.5279542064236,1984.3749747152904,-1.9800177796623757,183803553.754,161258766.611,9062254.391,1298.392,678563.241,46526.522,13788,13825,123744.958,0.2558485555059234,119778,<nil>,3.7476806640625,<nil>,25.64837646484375,13.159332275390623,37.764493710496225,1.88092041015625,1.9389605774300616,16.746673583984375,72.24329906303568,29.845855712890625,68.8464950541402,13.109100341796877,37.263273007371225,0.02374267578125,0.0813936757435955,201429762.0,41471,120353,78340,54995.0,528769.0,770117.0,608443.0,717,322928.0,0.04853447210435009,49,569304577.4581,111156181.17750198,24.262047423914403,334623773.86647,427177819.133302,17066618.9617734,170339870.135872,39223764.3675735,8.70753364704003,0.2717183820269597,0.788626056181106,32937568.377726,1.0350406450736013e-07,8652715.251633,168641.431686,366421.043315,9129185.1734,9055194.897147,3190045.584465,61,79,186,19,10,3,160,335142,12286495.145824438
418,2024-04-03,3.05111026763916,1.0949945449829102,0.3588839631909395,<nil>,5.0276075376000037e-08,97024,97024,0,72298,31629,1870.6325271572473,-1.6990546290762722,560.2016513700631,68979821.0,0.0,152883,4.5790337305516005,1536,0.0485992431640625,56,93,945,0,1466,0,2857,493.77484145145195,493.7613027130997,519.6553421701575,2,<nil>,<nil>,6665,21833,125612,3045612.0,63352,17537,4776,1144,74,828,7298.765319824219,-14.828521728515623,25175.960252278805,-15.227205830655294,1986.354992494953,-0.0442982335705437,183802929.709,161349173.384,9077528.343,1283.527,677996.427,46525.148,14135,14171,124046.965,0.2562943792803437,136683,<nil>,4.2686767578125,<nil>,31.4479684829712,12.433990478515623,41.214122074378025,2.3875732421875,4.454814125596756,27.216461181640625,68.4709567863009,19.699737548828125,57.5128181150352,12.3223876953125,40.666865270160216,0.03179931640625,0.0882656648387678,201371072.0,39330,137626,97336,75692.0,679995.0,562831.0,785101.0,894,318995.0,0.04721549275960656,47,568892884.59436,111104707.829139,24.26989456438487,334503652.684138,426990693.538325,17066618.9617734,170445168.073378,39222912.5164991,8.72192418031479,0.2721494534287605,0.7889887704740711,40740524.961868,1.121107029959482e-07,9998317.518617,171495.668,382668.655479,9443680.84803,13132317.795453,3134983.760564,74,85,171,23,21,16,197,355071,7215071.554287333
419,2024-04-02,3.2444825172424316,0.9900398254394532,0.3051456804522754,0.000030517578125,0.0838383104232273,131882,131882,1,87757,27670,1872.3315817863236,-1.1093974115792662,560.0753035903011,68979821.0,0.0,152679,5.2761671845801175,5,0.00018310546875,56,88,945,0,1466,0,2864,493.8109279591591,493.797426604876,519.6440594547198,<nil>,<nil>,1,7096,22502,131208,3044544.0,63336,17528,4772,1143,74,829,7313.593841552734,5.118316650390625,25191.18745810946,49.14105596888112,1986.3992907285235,4.8914154798330856,183782900.25,161438985.151,9090404.809,1259.635,677299.547,46528.032,13905,13949,123434.173,0.2560070496598445,146116,<nil>,4.55450439453125,<nil>,33.62520837783814,14.7393798828125,39.42129641864637,9.503692626953123,11.430803682971654,18.2232666015625,56.4879010079587,33.869781494140625,116.42401315756932,14.689453125,39.36561659810206,0.014556884765625,0.0393853678982907,201642909.0,41765,148455,104371,242846.0,519961.0,836494.0,841806.0,473,397265.0,0.052838267245969406,56,568481045.693381,111094603.32875095,24.2890022612839,334380388.015428,426803567.943348,17066618.9617734,170547712.895305,39221816.3318634,8.75189314397703,0.2716037195615988,0.7885294387299994,36376088.404544,1.0535804478196407e-07,10718363.302196,134015.309833,412668.36325,9677659.703591,9544096.354364,3249260.9186259997,74,71,225,32,11,16,195,370176,17122182.443241686
420,2024-04-01,2.702694892883301,0.8951520919799805,0.3312072310999968,<nil>,2.1090679120000005e-08,97010,97010,0,81564,28866,1873.4409791979028,-1.77468553930521,559.9490404489019,68979821.0,-1171425.0,184645,4.8966107370797545,3,0.000091552734375,51,96,945,0,1466,0,2866,493.9800036188945,493.96660994576206,519.6220810614069,<nil>,<nil>,<nil>,7409,23367,131504,3043224.0,63367,17571,4786,1146,74,830,7308.475524902344,-21.5599365234375,25142.04640214058,-88.63240161153954,1981.5078752486904,-7.452496120901742,184592375.54,161496871.392,9104848.999,1193.545,676554.106,46525.155,13934,13979,123956.763,0.2563381341039568,127189,<nil>,3.960784912109375,<nil>,28.20854663848877,27.040130615234375,53.22536661210147,30.58477783203125,30.69598393089901,33.946258544921875,113.07430869978047,36.05047607421875,49.45590643465003,26.99908447265625,53.17912200680823,0.0084228515625,0.0156417711453062,201589466.0,39872,131761,87272,960316.0,912161.0,1094818.0,1147415.0,276,605605.0,0.05132500491288043,52,568101056.069997,111031626.06726296,24.292070039905926,334258938.600544,426616442.348371,17066618.9617734,170620055.371402,39220888.4692892,8.75457147673214,0.2711246508929329,0.7881251364964422,34640318.635386,1.0643304501377473e-07,9421795.021314,112627.48192,261869.070105,8925124.664486,9604728.614483,3302279.334233,63,62,127,20,11,8,158,351605,10912456.79107552
421,2024-03-31,2.761354446411133,0.9836597442626952,0.356223644357259,<nil>,3.8245487103999985e-08,105696,105696,1,73458,30068,1875.215664737208,-2.006936052814126,560.2458412131795,70151246.0,0.0,174680,4.596056617796421,6,0.00018310546875,53,81,945,0,1466,-23,2874,494.0263337065646,494.0129783582212,519.6220810614069,<nil>,1,1,5879,24485,132182,3041921.0,63341,17566,4767,1150,73,833,7330.035461425781,-47.509979248046875,25230.67880375212,-52.62355583306635,1988.960371369592,-0.5681751761128453,185607351.884,161694800.156,9119160.09,1056.406,675933.102,46524.142,13987,14021,123666.104,0.2558262745938279,120309,<nil>,3.776031494140625,<nil>,28.456560134887695,23.829559326171875,63.1525971142355,0.954681396484375,1.1412338779393956,43.979583740234375,61.71014977138641,16.190338134765625,37.99313394618996,23.710540771484375,63.03193061032924,0.018707275390625,0.0774181042450177,201906441.0,32305,120975,87968,29054.0,1288859.0,427806.0,410902.0,613,533999.0,0.05273997915822561,99,567580832.017071,110774958.87053102,24.249898125761447,334137175.79758,426429316.753393,17066618.9617734,170832307.537385,39219971.9582914,8.78958116803265,0.2713438948333158,0.7883102895645477,36060219.935333,1.0641485722120903e-07,8531913.631579,146135.51132,241461.918439,8221681.373400999,14236824.14486,3047215.016336,33,19,20,25,8,<nil>,55,329495,3147515.77589345
422,2024-03-30,3.1259994506835938,1.2451858520507812,0.3983320764111087,<nil>,4.1709483520000036e-08,98819,98819,5,87856,45983,1877.2226007900224,-1.0022452510893345,560.3348877063521,70151246.0,0.0,154414,4.772397020831704,1,0.000030517578125,68,90,945,0,1489,-24,2879,494.0755763550681,494.0622636423571,519.621616061294,5,3,2,5941,24898,131024,3040882.0,63297,17561,4773,1148,73,830,7377.545440673828,3.819183349609375,25283.302359585185,10.465627574070822,1989.528546545705,0.7384938027189492,185612153.15,161946542.629,9132925.692,1042.507,675296.838,46523.884,13963,13983,124817.572,0.2544508354283435,128884,<nil>,4.041473388671875,<nil>,31.767669677734375,13.606781005859377,51.282382363161574,8.480316162109375,9.041497121031991,14.726165771484377,38.93051535330438,27.811492919921875,67.4237273331294,13.59820556640625,51.27353226550533,0.021240234375,0.0900309865149742,203166649.0,29961,130664,98954,249580.0,392080.0,809554.0,836151.0,696,345151.0,0.05225224128930701,113,567005416.085838,110520703.67845398,24.211260678500267,334014645.81657,426242191.158416,17066618.9617734,171098793.243417,39219246.607504,8.80775364283266,0.2696735062554887,0.7868942586099531,37673009.25922,1.0699348022085081e-07,9295877.088081,165479.383198,207382.31827,8273005.960926999,14980491.232779,3183334.1530899997,31,20,37,24,7,1,15,344261,4920967.671130541
