,Commit Pledge per 32GiB QAP,Protocol Circulating Supply,Total FIL Mined,Total FIL Vested,Fil Reserve Disbursed,Total FIL Burned,Total FIL Locked,Network QA Power,Network RB Power,Baseline Power,Active Faults,Block Rewards per WinCount,stateTime,FIL-USD,BTC-USD,ETH-USD,onboard_32G,onboard_64G,daily_onboard_QAP,dlog_FILUSD,dlog_QAP,est_20-day_reward,consensus_term,Pledge_theory,gap
1353,0.154,609.28,344.33,443.08,17.07,-39.84,-155.37,22.59,5.88,36.05,45.96,7.73,2024-06-27,4.500518798828125,61604.80078125,3444.800537109375,22.06,3.83,0.8090625,0.02418050219961243,-0.005738263373038954,0.09738822487822647,5.070291262135923,5.16767948701415,-5.01367948701415
1354,0.1538,609.62,344.44,443.27,17.07,-39.84,-155.32,22.75,5.89,36.12,26.11,7.73,2024-06-28,4.376482963562012,60320.13671875,3373.635986328125,19.9,3.94,0.745,-0.027947253285069973,0.007057814917047711,0.0967032967033087,5.063289036544851,5.15999233324816,-5.006192333248159
1355,0.1536,610.17,344.55,443.46,17.07,-39.84,-155.07,22.56,5.86,36.19,41.5,7.72,2024-06-29,4.338674068450928,60887.37890625,3372.9677734375,20.42,3.27,0.7403125,-0.008676638222918642,-0.008386718767101176,0.097517730496466,5.058054711246201,5.155572441742667,-5.001972441742667
1356,0.1535,610.67,344.65,443.64,17.07,-39.84,-154.85,22.63,5.84,36.26,42.15,7.71,2024-06-30,4.471592903137207,62678.29296875,3432.88916015625,21.83,3.83,0.8018749999999999,0.030175912064273946,0.0030980330155876423,0.08837825894826858,5.052426916712631,5.1408051756608995,-4.987305175660899
1357,0.1532,611.01,344.76,443.83,17.07,-39.84,-154.8,22.64,5.83,36.33,43.81,7.71,2024-07-01,4.330423831939697,62851.98046875,3440.341552734375,25.45,3.81,0.9143749999999999,-0.03207927942654831,0.00044179368953622955,0.09717314487633713,5.045499587118084,5.142672731994422,-4.989472731994422
1358,0.153,611.45,344.87,444.02,17.07,-39.84,-154.67,22.62,5.83,36.4,32.63,7.69,2024-07-02,4.409020900726318,62029.015625,3416.354736328125,28.0,4.52,1.0162499999999999,0.01798722694396382,-0.0008837826470076138,0.09725906277631621,5.039423076923077,5.136682139699393,-4.983682139699393
1359,0.1529,611.81,344.98,444.21,17.07,-39.84,-154.59,22.66,5.83,36.47,29.97,7.67,2024-07-03,4.099650859832764,60173.921875,3292.916748046875,24.5,4.17,0.8959375,-0.07275083288730189,0.0017667849118856438,0.09708737864078874,5.0327118179325465,5.129799196573336,-4.976899196573336
1360,0.1527,612.21,345.09,444.39,17.07,-39.84,-154.49,22.66,5.82,36.53,25.61,7.66,2024-07-04,3.7904980182647705,56977.703125,3054.52197265625,21.46,4.29,0.8046875,-0.07840440024814876,0.0,0.09708737864073858,5.027730632356967,5.124818010997705,-4.972118010997705
1361,0.1525,612.59,345.19,444.58,17.07,-39.85,-154.41,22.68,5.81,36.6,24.25,7.66,2024-07-05,3.540834903717041,56662.375,2981.5986328125,18.56,5.02,0.736875,-0.06813486585233841,0.0008822232596910062,0.0881834215167749,5.021229508196721,5.109412929713496,-4.956912929713496
1362,0.1523,612.99,345.3,444.77,17.07,-39.85,-154.3,22.65,5.81,36.67,30.12,7.66,2024-07-06,3.9816830158233643,58303.5390625,3069.3779296875,16.41,4.87,0.665,0.1173420503646383,-0.0013236269305081372,0.09713024282561912,5.014916825743113,5.1120470685687325,-4.959747068568732
1363,0.1521,613.47,345.41,444.95,17.07,-39.85,-154.11,22.59,5.78,36.74,31.61,7.65,2024-07-07,3.633152961730957,55849.109375,2929.38720703125,19.2,2.72,0.6849999999999999,-0.09160374243565417,-0.0026525214491313065,0.0973882248782768,5.009281437125749,5.106669662004025,-4.954569662004025
1364,0.152,613.82,345.52,445.14,17.07,-39.85,-154.06,22.55,5.77,36.81,35.49,7.64,2024-07-08,3.8186399936676025,56705.09765625,3018.73193359375,21.81,4.42,0.8196874999999999,0.04979348085286883,-0.0017722645312243657,0.09756097560971778,5.002607986960065,5.100168962569783,-4.948168962569783
1365,0.1518,614.16,345.62,445.33,17.07,-39.85,-154.01,22.53,5.76,36.88,41.65,7.64,2024-07-09,3.90998911857605,58009.2265625,3064.032958984375,20.88,5.01,0.8090625,0.023640254393236804,-0.0008873115045342495,0.08877052818466288,4.99587852494577,5.084649053130432,-4.9328490531304325
1366,0.1516,614.46,345.73,445.52,17.07,-39.85,-154.01,22.57,5.77,36.95,36.04,7.62,2024-07-10,3.9725589752197266,57742.49609375,3102.21875,25.02,4.56,0.924375,0.015875874168300497,0.001773836385291272,0.09747452370404398,4.988849797023003,5.086324320727047,-4.934724320727047
1367,0.1513,614.75,345.84,445.7,17.07,-39.85,-154.0,22.61,5.76,37.02,36.41,7.61,2024-07-11,4.081707954406738,57344.9140625,3100.330810546875,24.04,4.87,0.9034375,0.02710505190805823,0.0017706954604341796,0.09730207872618912,4.981766612641814,5.079068691368003,-4.927768691368003
1368,0.1511,615.01,345.94,445.89,17.07,-39.86,-154.04,22.6,5.75,37.09,40.8,7.6,2024-07-12,4.117102146148682,57899.46484375,3134.15869140625,26.94,4.35,0.9778125,0.008634036203766904,-0.0004423800116382104,0.08849557522125906,4.974467511458613,5.062963086679872,-4.9118630866798725
1369,0.1508,615.26,346.05,446.08,17.07,-39.86,-154.08,22.68,5.76,37.16,29.33,7.6,2024-07-13,4.279301166534424,59231.953125,3177.19873046875,27.01,3.67,0.95875,0.038640164114515985,0.0035335725813108176,0.09700176366844236,4.967115177610334,5.064116941278776,-4.913316941278776
1370,0.1506,615.75,346.16,446.26,17.07,-39.86,-153.88,22.65,5.73,37.24,25.09,7.6,2024-07-14,4.267838954925537,60787.79296875,3244.0791015625,24.73,3.34,0.8771875,-0.0026821178352909314,-0.0013236269305081372,0.09713024282561912,4.960392051557465,5.057522294383084,-4.906922294383084
1371,0.1505,616.21,346.26,446.45,17.07,-39.86,-153.71,22.62,5.67,37.31,39.84,7.6,2024-07-15,4.451779842376709,64870.15234375,3489.552734375,29.84,4.68,1.0787499999999999,0.04219638121279834,-0.0013253812410685128,0.08841732979660998,4.954784240150094,5.043201569946704,-4.892701569946704
1372,0.1503,616.5,346.37,446.64,17.07,-39.87,-153.71,22.48,5.62,37.38,88.97,7.59,2024-07-16,4.535258769989014,65097.1484375,3443.513427734375,31.17,5.08,1.1328125,0.018578161783578295,-0.006208445662484241,0.09786476868328615,4.947833065810594,5.04569783449388,-4.89539783449388
1373,0.1501,616.84,346.47,446.83,17.07,-39.89,-153.63,22.54,5.64,37.45,61.39,7.57,2024-07-17,4.553431034088135,64118.79296875,3388.75244140625,26.88,4.58,0.983125,0.003998879642052922,0.0026654835861399384,0.08873114463178593,4.941308411214953,5.030039555846739,-4.879939555846739
1374,0.1499,617.11,346.58,447.01,17.07,-39.89,-153.66,22.53,5.64,37.52,63.46,7.54,2024-07-18,4.383535861968994,63974.06640625,3426.258544921875,24.63,3.41,0.87625,-0.038025349078542936,-0.00044375416747710617,0.09764758100306861,4.934248400852878,5.031895981855947,-4.8819959818559475
1375,0.1496,617.37,346.69,447.2,17.07,-39.89,-153.69,22.63,5.66,37.59,36.9,7.52,2024-07-19,4.659226894378662,66710.15625,3505.73486328125,26.78,4.15,0.9665625,0.06099385874060226,0.004428705201292793,0.09721608484314065,4.927134876296886,5.024350961140027,-4.874750961140027
1376,0.1494,617.6,346.79,447.39,17.07,-39.89,-153.75,22.61,5.63,37.66,70.29,7.52,2024-07-20,4.714453220367432,67163.6484375,3519.29541015625,26.2,3.54,0.929375,0.011783411492662266,-0.0008841733555673414,0.08845643520568133,4.9198088157195965,5.008265250925278,-4.858865250925278
1377,0.1492,617.84,346.9,447.57,17.07,-39.9,-153.8,22.67,5.66,37.73,33.14,7.52,2024-07-21,4.775507926940918,68154.5234375,3536.60546875,23.28,3.54,0.838125,0.012867397036776529,0.0026501782295591525,0.09704455227168662,4.912589451364962,5.0096340036366485,-4.860434003636648
1378,0.149,618.1,347.0,447.76,17.07,-39.9,-153.84,22.57,5.62,37.81,70.61,7.52,2024-07-22,4.507594108581543,67585.25,3440.419921875,24.19,2.42,0.8315625,-0.05773678631132917,-0.004420873689993332,0.08861320336732187,4.904258132769108,4.99287133613643,-4.84387133613643
1379,0.1488,618.7,347.11,447.95,17.07,-39.9,-153.52,22.5,5.57,37.88,55.23,7.52,2024-07-23,4.448916912078857,65927.671875,3481.995849609375,28.82,1.27,0.9403125,-0.013102878088687264,-0.003106281619070117,0.0977777777777899,4.899947201689546,4.9977249794673355,-4.848924979467336
1380,0.1487,619.17,347.21,448.14,17.07,-39.9,-153.34,22.53,5.55,37.95,34.15,7.52,2024-07-24,4.26777982711792,65372.1328125,3336.33935546875,31.93,0.91,1.0262499999999999,-0.041566930799261215,0.001332445233778845,0.08877052818461242,4.894624505928853,4.983395034113466,-4.834695034113466
1381,0.1484,619.45,347.32,448.32,17.07,-39.9,-153.36,22.58,5.54,38.02,38.06,7.5,2024-07-25,4.199559211730957,65777.2265625,3174.42724609375,31.62,1.37,1.0309375,-0.016114175016663346,0.002216804277362705,0.09743135518158871,4.887822198842714,4.985253554024302,-4.8368535540243025
1382,0.1482,619.69,347.42,448.51,17.07,-39.9,-153.4,22.62,5.54,38.09,32.9,7.46,2024-07-26,4.645359992980957,67912.0625,3275.951416015625,30.45,1.34,0.9934375,0.10088930024884779,0.0017699119664587037,0.08841732979666024,4.880729850354424,4.969147180151084,-4.820947180151084
1383,0.148,619.96,347.53,448.7,17.07,-39.91,-153.42,22.63,5.52,38.17,43.22,7.45,2024-07-27,4.5816121101379395,67813.3359375,3247.60791015625,31.73,1.4,1.0353125,-0.013817945137163834,0.0004419889574713842,0.09721608484309041,4.872622478386167,4.969838563229257,-4.8218385632292575
1384,0.1478,620.22,347.63,448.88,17.07,-39.91,-153.45,22.63,5.53,38.24,29.44,7.44,2024-07-28,4.445803165435791,68255.8671875,3271.464599609375,30.2,1.19,0.9809375,-0.030090383025235923,0.0,0.08837825894831881,4.865742677824268,4.954120936772586,-4.806320936772586
1385,0.1477,620.63,347.73,449.07,17.07,-39.92,-153.32,22.53,5.5,38.31,43.06,7.44,2024-07-29,4.439972877502441,66819.9140625,3320.539306640625,29.56,0.58,0.9418749999999999,-0.0013122745254559032,-0.004428705201292793,0.08877052818466288,4.860062646828504,4.948833175013166,-4.801133175013166
1386,0.1474,621.25,347.84,449.26,17.07,-39.92,-152.99,22.52,5.41,38.38,62.14,7.43,2024-07-30,4.331841945648193,66201.015625,3278.667724609375,30.8,1.41,1.0065625,-0.02465542458914949,-0.0004439511726634926,0.0976909413853968,4.856044815007817,4.953735756393213,-4.806335756393213
1387,0.1473,622.09,347.94,449.45,17.07,-39.92,-152.44,22.48,5.32,38.46,42.1,7.43,2024-07-31,4.209012031555176,64619.25,3231.295654296875,33.21,1.59,1.0875000000000001,-0.02876489485078504,-0.0017777782459993396,0.08896797153026934,4.852496099843994,4.941464071374263,-4.794164071374263
1388,0.1471,622.3,348.04,449.63,17.07,-39.92,-152.52,22.57,5.34,38.53,25.98,7.41,2024-08-01,4.16008996963501,65357.5,3201.564453125,34.24,1.4,1.11375,-0.011691246959506518,0.003995565803954104,0.08861320336732187,4.845315338697119,4.93392854206444,-4.78682854206444
1389,0.1469,622.53,348.14,449.82,17.07,-39.92,-152.57,22.57,5.33,38.6,29.34,7.36,2024-08-02,3.8672590255737305,61415.06640625,2986.01318359375,30.76,1.93,1.0215625000000002,-0.07299070737548563,0.0,0.0886132033672715,4.838316062176165,4.9269292655434365,-4.780029265543437
1390,0.1467,622.79,348.25,450.01,17.07,-39.93,-152.6,22.55,5.33,38.68,25.57,7.32,2024-08-03,3.689512014389038,60680.09375,2903.3857421875,25.32,1.65,0.8428125,-0.047051790095713475,-0.0008865248807570225,0.09756097560976819,4.830325749741468,4.927886725351237,-4.781186725351237
1391,0.1465,623.08,348.35,450.19,17.07,-39.93,-152.61,22.55,5.31,38.75,36.57,7.32,2024-08-04,3.5256049633026123,58116.9765625,2686.39892578125,23.21,1.03,0.7575000000000001,-0.04544216155007841,0.0,0.08869179600888934,4.823845161290323,4.912536957299213,-4.766036957299213
1392,0.1464,623.44,348.45,450.38,17.07,-39.93,-152.53,22.32,5.18,38.82,163.3,7.31,2024-08-05,3.2430388927459717,53991.45703125,2417.206298828125,11.4,0.34,0.366875,-0.08354122225139782,-0.010251928435577096,0.08960573476699453,4.817928902627512,4.907534637394506,-4.761134637394506
1393,0.1463,623.8,348.55,450.57,17.07,-39.93,-152.45,22.22,5.15,38.9,189.61,7.31,2024-08-06,3.495929002761841,56034.31640625,2458.723876953125,23.93,0.64,0.7678125,0.07508832936985343,-0.004490353301626282,0.09000900090011048,4.810796915167095,4.900805916067205,-4.754505916067205
1394,0.1461,624.17,348.65,450.76,17.07,-39.94,-152.37,22.52,5.27,38.97,58.37,7.3,2024-08-07,3.350783109664917,55027.4609375,2336.58935546875,25.79,0.82,0.8315625,-0.04240506685510126,0.013411019060005636,0.08880994671400168,4.805003849114703,4.893813795828705,-4.747713795828705
1395,0.1458,624.45,348.75,450.94,17.07,-39.94,-152.37,22.57,5.26,39.05,61.1,7.27,2024-08-08,3.8298349380493164,61710.13671875,2683.352783203125,30.74,2.8,1.048125,0.13362762255129645,0.0022177875579547646,0.08861320336732187,4.797311139564661,4.8859243429319825,-4.740124342931982
1396,0.1456,624.65,348.86,451.13,17.07,-39.94,-152.46,22.6,5.29,39.12,39.23,7.27,2024-08-09,3.7647669315338135,60880.11328125,2599.5986328125,34.19,3.38,1.1740625,-0.017135749788142363,0.0013283154487959692,0.0973451327433749,4.790260736196319,4.887605868939694,-4.742005868939694
1397,0.1454,624.83,348.96,451.32,17.07,-39.94,-152.57,22.62,5.27,39.19,56.79,7.27,2024-08-10,3.7777559757232666,60945.8125,2610.02294921875,28.93,1.56,0.9528125,0.0034442207705684957,0.0008845644097341676,0.08841732979660998,4.783082418984435,4.871499748781045,-4.726099748781045
1398,0.1451,625.04,349.06,451.5,17.07,-39.95,-152.65,22.65,5.28,39.27,51.69,7.27,2024-08-11,3.4891319274902344,58719.484375,2553.252197265625,30.76,3.09,1.0578125,-0.0794772022338126,0.0013253812410685128,0.08830022075057196,4.774942704354468,4.86324292510504,-4.71814292510504
1399,0.1449,625.32,349.16,451.69,17.07,-39.95,-152.65,22.59,5.26,39.34,72.31,7.27,2024-08-12,3.7373719215393066,59354.515625,2724.431884765625,27.53,5.42,1.0296875,0.06872969574776056,-0.0026525214491313065,0.0885347498893517,4.768581596339603,4.857116346228954,-4.712216346228955
1400,0.1447,625.55,349.26,451.88,17.07,-39.95,-152.71,22.66,5.27,39.42,48.56,7.26,2024-08-13,3.7086260318756104,60609.56640625,2703.671875,32.78,4.5,1.165,-0.007721203431785506,0.0030939251199484374,0.08826125330976689,4.760654490106544,4.8489157434163115,-4.704215743416311
1401,0.1445,625.85,349.36,452.07,17.07,-39.96,-152.69,22.69,5.27,39.49,39.55,7.26,2024-08-14,3.5858259201049805,58737.26953125,2662.914794921875,31.74,4.85,1.1434374999999999,-0.03367263651856822,0.0013230431918902497,0.08814455707362075,4.754494808812357,4.842639365885978,-4.698139365885978
1402,0.1443,626.12,349.46,452.25,17.07,-39.96,-152.7,22.7,5.25,39.57,41.0,7.25,2024-08-15,3.504157066345215,57560.09765625,2570.087646484375,29.35,5.8,1.0984375,-0.02303883275505636,0.00044062569560665565,0.08810572687221666,4.746929492039423,4.8350352189116395,-4.690735218911639
1403,0.144,626.29,349.57,452.44,17.07,-39.97,-152.81,22.74,5.24,39.64,61.97,7.25,2024-08-16,3.5024709701538086,58894.10546875,2593.1865234375,32.81,6.36,1.2240625,-0.00048128606661279605,0.001760563835032869,0.0967458223395019,4.739833501513622,4.836579323853123,-4.692579323853123
1404,0.1438,626.47,349.67,452.63,17.07,-39.97,-152.92,22.79,5.26,39.72,34.94,7.25,2024-08-17,3.5654850006103516,59478.97265625,2614.546875,29.26,6.99,1.1328125,0.017831378791824948,0.002196354935203093,0.08775778850374966,4.731646525679759,4.819404314183508,-4.675604314183508
1405,0.1436,626.82,349.77,452.81,17.07,-39.97,-152.86,22.78,5.24,39.79,42.53,7.24,2024-08-18,3.549952983856201,58483.96484375,2613.357177734375,32.85,5.61,1.201875,-0.004365730249509037,-0.00043888523855706296,0.08779631255484274,4.725961296808244,4.813757609363086,-4.670157609363086
1406,0.1435,628.0,349.87,453.0,17.07,-39.98,-151.96,22.68,5.17,39.87,35.77,7.24,2024-08-19,3.623694896697998,59493.453125,2637.306396484375,33.77,4.27,1.1887500000000002,0.020559835568261464,-0.004399479159484798,0.0881834215167749,4.725357411587661,4.813540833104436,-4.670040833104435
1407,0.1435,628.48,349.97,453.19,17.07,-39.99,-151.76,22.68,5.17,39.95,25.69,7.24,2024-08-20,3.6519041061401367,59012.79296875,2573.10693359375,27.6,3.5,0.971875,0.007754509501780582,0.0,0.0881834215167749,4.719499374217772,4.807682795734547,-4.664182795734547
1408,0.1432,628.74,350.07,453.38,17.07,-39.99,-151.79,22.7,5.17,40.02,24.6,7.22,2024-08-21,3.7928879261016846,61175.19140625,2631.3955078125,29.41,4.72,1.0665625,0.03787901022387574,0.0008814456278058991,0.08810572687221666,4.71319340329835,4.801299130170566,-4.658099130170566
1409,0.143,628.96,350.17,453.56,17.07,-40.0,-151.85,22.7,5.17,40.1,20.36,7.18,2024-08-22,3.9486119747161865,60381.9140625,2622.951416015625,33.87,5.07,1.216875,0.040236403642602614,0.0,0.08810572687226673,4.705436408977556,4.793542135849823,-4.650542135849824
1410,0.1428,629.23,350.27,453.75,17.07,-40.0,-151.86,22.67,5.16,40.17,22.44,7.18,2024-08-23,4.228506088256836,64094.35546875,2764.447021484375,22.43,5.09,0.86,0.0684846417019187,-0.0013224599679193538,0.0882223202469924,4.6992531740104555,4.787475494257448,-4.644675494257448
1411,0.1426,629.57,350.38,453.94,17.07,-40.0,-151.81,22.73,5.16,40.25,16.21,7.18,2024-08-24,4.245361804962158,64178.9921875,2769.3896484375,18.67,3.48,0.6921875000000001,0.003978286928396191,0.0026431733450142936,0.09678838539376475,4.6924472049689445,4.7892355903627095,-4.64663559036271
1412,0.1424,629.88,350.48,454.12,17.07,-40.0,-151.79,22.72,5.14,40.33,20.27,7.17,2024-08-25,4.159570217132568,64333.54296875,2749.15771484375,23.53,3.26,0.8371875,-0.020415291235578392,-0.0004400440115013282,0.08802816901410453,4.685445078105629,4.773473247119734,-4.631073247119733
1413,0.1422,630.18,350.58,454.31,17.07,-40.0,-151.77,22.72,5.13,40.4,25.21,7.17,2024-08-26,3.9321649074554443,62880.66015625,2681.340576171875,24.47,3.39,0.870625,-0.05622161450008001,0.0,0.08802816901405448,4.679554455445544,4.767582624459599,-4.625382624459599
1414,0.142,630.55,350.68,454.5,17.07,-40.0,-151.69,22.75,5.12,40.48,19.63,7.16,2024-08-27,3.7208220958709717,59504.1328125,2458.7265625,24.88,2.76,0.86375,-0.05524550386334259,0.0013195515440087568,0.0879120879121079,4.673048418972332,4.76096050688444,-4.61896050688444
1415,0.1418,630.91,350.78,454.69,17.07,-40.01,-151.62,22.71,5.09,40.56,35.97,7.15,2024-08-28,3.645634889602661,59027.625,2528.41552734375,25.55,3.38,0.9040625,-0.02041410612945893,-0.0017597892794922743,0.08806693086742923,4.666494082840236,4.754561013707665,-4.612761013707665
1416,0.1416,631.27,350.88,454.87,17.07,-40.01,-151.54,22.73,5.08,40.63,27.08,7.14,2024-08-29,3.6423330307006836,59388.1796875,2528.792724609375,26.51,4.0,0.9534375,-0.00090611242091021,0.0008802817469848456,0.08798944126706795,4.661112478464188,4.749101919731256,-4.607501919731256
1417,0.1415,631.76,350.98,455.06,17.07,-40.01,-151.35,22.67,5.04,40.71,32.83,7.13,2024-08-30,3.642040967941284,59119.4765625,2525.822021484375,25.14,2.99,0.8790625000000001,-8.018884247573688e-05,-0.0026431733450142936,0.08822232024704255,4.655563743551952,4.743786063798995,-4.602286063798995
1418,0.1413,632.08,351.08,455.25,17.07,-40.01,-151.31,22.7,5.05,40.79,29.47,7.12,2024-08-31,3.568272113800049,58969.8984375,2513.393798828125,23.09,2.16,0.7890625,-0.020462753102224118,0.0013224599679193538,0.08810572687221666,4.64878646727139,4.736892194143606,-4.595592194143606
1419,0.1411,632.35,351.18,455.43,17.07,-40.01,-151.33,22.66,5.04,40.87,28.1,7.11,2024-09-01,3.3624119758605957,57325.48828125,2427.90234375,25.51,2.51,0.8756250000000001,-0.0594229104856383,-0.0017636688874969053,0.08826125330981707,4.6416687056520685,4.729929958961885,-4.5888299589618855
1420,0.1409,632.73,351.28,455.62,17.07,-40.01,-151.23,22.62,5.01,40.94,26.76,7.09,2024-09-02,3.491067886352539,59112.48046875,2538.187255859375,33.92,3.15,1.1584375,0.037549107636240864,-0.0017667849118856438,0.08841732979660998,4.6365168539325845,4.724934183729195,-4.5840341837291945
1421,0.1407,633.08,351.38,455.81,17.07,-40.01,-151.16,22.65,4.99,41.02,29.3,7.09,2024-09-03,3.3506550788879395,57431.0234375,2420.603759765625,34.72,3.22,1.185625,-0.041051801381762454,0.0013253812410685128,0.08830022075057196,4.630034129692833,4.7183343504434045,-4.577634350443405
1422,0.1405,633.39,351.48,456.0,17.07,-40.01,-151.14,22.69,4.98,41.1,25.39,7.08,2024-09-04,3.39288592338562,57971.5390625,2448.97705078125,32.41,2.78,1.0996875,0.012524991414377906,0.0017644468627073806,0.08814455707362075,4.623284671532846,4.711429228606467,-4.570929228606467
1423,0.1403,633.73,351.58,456.18,17.07,-40.02,-151.09,22.62,4.95,41.18,52.06,7.07,2024-09-05,3.3581290245056152,56160.48828125,2367.737548828125,33.05,2.12,1.0990624999999998,-0.01029688313290622,-0.0030898281037758935,0.08841732979660998,4.616779990286547,4.705197320083157,-4.5648973200831575
1424,0.1401,633.95,351.68,456.37,17.07,-40.02,-151.16,22.74,4.98,41.26,21.71,7.05,2024-09-06,3.2729060649871826,53948.75390625,2223.87646484375,34.12,1.42,1.110625,-0.025705685804702227,0.005291017634415418,0.08795074758137444,4.609428017450315,4.69737876503169,-4.55727876503169
1425,0.1399,634.19,351.78,456.56,17.07,-40.02,-151.19,22.76,4.97,41.33,22.77,7.04,2024-09-07,3.347330093383789,54139.6875,2274.107177734375,32.2,1.42,1.0506250000000001,0.02248474589050642,0.0008791209357403851,0.08787346221438128,4.6033631744495525,4.691236636663934,-4.551336636663934
1426,0.1397,634.52,351.88,456.74,17.07,-40.02,-151.15,22.63,4.94,41.41,41.08,7.04,2024-09-08,3.4075160026550293,54841.56640625,2297.29296875,27.63,1.46,0.9090625,0.017820539856938655,-0.005728149612684419,0.08837825894831881,4.596860661675924,4.685238920624243,-4.545538920624242
1427,0.1396,634.8,351.98,456.93,17.07,-40.02,-151.15,22.69,4.93,41.49,41.17,7.04,2024-09-09,3.604033946990967,57019.53515625,2358.482177734375,33.84,1.48,1.10375,0.05607017807433268,0.0026478391463045092,0.08814455707362075,4.590021691973969,4.67816624904759,-4.53856624904759
1428,0.1393,635.09,352.08,457.12,17.07,-40.03,-151.14,22.67,4.94,41.57,29.86,7.03,2024-09-10,3.6631970405578613,57648.7109375,2389.5810546875,32.9,1.41,1.0721874999999998,0.01628251552041493,-0.0008818342723126982,0.0882223202469924,4.583281212412798,4.6715035326597905,-4.53220353265979
1429,0.1391,635.3,352.18,457.31,17.07,-40.03,-151.22,22.66,4.9,41.65,68.88,7.01,2024-09-11,3.604408025741577,57343.171875,2339.841552734375,35.83,1.54,1.1678125,-0.01617872644855689,-0.0004412089195775515,0.08826125330981707,4.575990396158463,4.66425164946828,-4.52515164946828
1430,0.1389,635.61,352.27,457.49,17.07,-40.03,-151.19,22.67,4.88,41.73,94.01,7.01,2024-09-12,3.658389091491699,58127.01171875,2361.78173828125,35.21,1.85,1.158125,0.014865363559543932,0.0004412089195775515,0.07940008822229817,4.569446441409059,4.648846529631357,-4.509946529631358
1431,0.1387,635.88,352.37,457.68,17.07,-40.03,-151.21,22.77,4.94,41.81,24.51,7.01,2024-09-13,3.7289340496063232,60571.30078125,2441.607177734375,33.32,2.95,1.1334375,0.019099503641084592,0.004401415556210431,0.08783487044358607,4.5626405166228166,4.650475387066402,-4.511775387066402
1432,0.1385,636.19,352.47,457.87,17.07,-40.03,-151.19,22.83,4.94,41.89,15.74,7.0,2024-09-14,3.6612770557403564,60005.12109375,2418.595703125,32.46,3.22,1.115,-0.018310406340628083,0.0026315804660561604,0.08760402978539006,4.5561470518023395,4.643751081587729,-4.50525108158773
1433,0.1383,636.46,352.57,458.05,17.07,-40.03,-151.2,21.5,4.6,41.97,357.43,7.0,2024-09-15,3.450982093811035,59182.8359375,2320.897216796875,29.9,3.24,1.035625,-0.059153153480789644,-0.06002252540808728,0.09302325581392176,4.5493924231594,4.642415678973322,-4.504115678973322
1434,0.1412,636.76,352.66,458.24,17.07,-40.03,-151.18,22.31,4.83,42.05,128.44,7.0,2024-09-16,3.4135899543762207,58192.5078125,2295.28369140625,19.57,3.17,0.7106250000000001,-0.010894345343285261,0.03698207331082415,0.08068130883014957,4.542877526753864,4.623558835584014,-4.482358835584014
1435,0.1378,637.02,352.76,458.43,17.07,-40.04,-151.19,22.84,4.92,42.13,29.33,7.0,2024-09-17,3.4636220932006836,60308.5390625,2341.707763671875,27.67,3.25,0.96625,0.014550379189114171,0.023478376343368357,0.0875656742556619,4.536102539757892,4.623668214013554,-4.4858682140135535
1436,0.1374,637.33,352.86,458.61,17.07,-40.04,-151.17,22.82,4.91,42.21,41.2,6.98,2024-09-18,3.6017730236053467,61649.6796875,2369.72900390625,35.47,3.24,1.2096875,0.03911134152505347,-0.0008760403538801143,0.08764241893078241,4.5297085998578535,4.617351018788636,-4.479951018788635
1437,0.1374,637.61,352.96,458.8,17.07,-40.04,-151.18,22.8,4.89,42.29,50.29,6.98,2024-09-19,3.69046688079834,62940.45703125,2464.752197265625,35.41,2.99,1.2,0.02432674523275402,-0.0008768084735342185,0.08771929824558411,4.523126034523528,4.610845332769111,-4.473445332769111
1438,0.1372,637.86,353.06,458.99,17.07,-40.04,-151.21,22.92,4.92,42.37,20.36,6.98,2024-09-20,3.776228904724121,63192.9765625,2561.072021484375,35.13,2.6,1.1790625000000001,0.022972891390048433,0.005249355886143725,0.08726003490403379,4.51635591220203,4.603615947106064,-4.466415947106064
1439,0.1371,638.15,353.16,459.18,17.07,-40.04,-151.21,22.92,4.92,42.45,20.51,6.98,2024-09-21,3.8692169189453125,63394.83984375,2615.857177734375,34.7,2.69,1.1684375,0.02432627264075138,0.0,0.08726003490403379,4.509893992932862,4.597154027836896,-4.460054027836896
1440,0.1369,638.45,353.26,459.36,17.07,-40.04,-151.2,22.89,4.88,42.53,49.63,6.98,2024-09-22,3.7274320125579834,63648.7109375,2582.862548828125,33.8,3.3,1.1593749999999998,-0.03733261197175897,-0.0013097578820633338,0.087374399300975,4.5035269221725835,4.590901321473559,-4.454001321473559
1441,0.1367,638.93,353.35,459.55,17.07,-40.05,-151.0,22.88,4.85,42.61,48.07,6.97,2024-09-23,3.7614619731903076,63329.80078125,2648.54638671875,36.34,3.32,1.2393750000000001,0.009088176417507254,-0.00043696745287835626,0.0786713286713565,4.498451067824454,4.5771223964958105,-4.44042239649581
1442,0.1365,639.28,353.45,459.74,17.07,-40.05,-150.93,22.89,4.84,42.69,42.41,6.97,2024-09-24,3.8595480918884277,64301.96875,2654.35498046875,34.66,2.63,1.1653125,0.025742397495805758,0.00043696745287835626,0.087374399300975,4.492480674631061,4.579855073932036,-4.443355073932036
